wellName,datasetName,ID,PC_PSI,Permeability,Porosity,ReferenceName,Rock,Sw,WellName
,,unitless,psi,mD,v/v,m,,v/v,unitless
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,10,-9999,34.74765,0.167789,123,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,0.1450377,1225.347,0.237507,155,PoorK,0.9045857,Centrifuge
Multiple wells_COMBINED,FINAL,11,0.2619072,1225.347,0.237507,155,PoorK,0.7498546,Centrifuge
Multiple wells_COMBINED,FINAL,11,0.4729488,1225.347,0.237507,155,PoorK,0.574977,Centrifuge
Multiple wells_COMBINED,FINAL,11,0.8540452,1225.347,0.237507,155,PoorK,0.4567851,Centrifuge
Multiple wells_COMBINED,FINAL,11,1.542224,1225.347,0.237507,155,PoorK,0.3638958,Centrifuge
Multiple wells_COMBINED,FINAL,11,2.784929,1225.347,0.237507,155,PoorK,0.2835675,Centrifuge
Multiple wells_COMBINED,FINAL,11,5.028991,1225.347,0.237507,155,PoorK,0.2175993,Centrifuge
Multiple wells_COMBINED,FINAL,11,9.081289,1225.347,0.237507,155,PoorK,0.1655265,Centrifuge
Multiple wells_COMBINED,FINAL,11,16.39888,1225.347,0.237507,155,PoorK,0.1291458,Centrifuge
Multiple wells_COMBINED,FINAL,11,29.61289,1225.347,0.237507,155,PoorK,0.1047916,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,11,-9999,1225.347,0.237507,155,PoorK,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,0.1450377,340.0392,0.225146,167,RT_test,0.9739393,Centrifuge
Multiple wells_COMBINED,FINAL,12,0.2619072,340.0392,0.225146,167,RT_test,0.9227378,Centrifuge
Multiple wells_COMBINED,FINAL,12,0.4729488,340.0392,0.225146,167,RT_test,0.7856945,Centrifuge
Multiple wells_COMBINED,FINAL,12,0.8540452,340.0392,0.225146,167,RT_test,0.5478104,Centrifuge
Multiple wells_COMBINED,FINAL,12,1.542224,340.0392,0.225146,167,RT_test,0.3957486,Centrifuge
Multiple wells_COMBINED,FINAL,12,2.784929,340.0392,0.225146,167,RT_test,0.3005339,Centrifuge
Multiple wells_COMBINED,FINAL,12,5.028991,340.0392,0.225146,167,RT_test,0.2243557,Centrifuge
Multiple wells_COMBINED,FINAL,12,9.081289,340.0392,0.225146,167,RT_test,0.1730672,Centrifuge
Multiple wells_COMBINED,FINAL,12,16.39888,340.0392,0.225146,167,RT_test,0.1420594,Centrifuge
Multiple wells_COMBINED,FINAL,12,29.61289,340.0392,0.225146,167,RT_test,0.1198037,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
Multiple wells_COMBINED,FINAL,12,-9999,340.0392,0.225146,167,RT_test,-9999,Centrifuge
